Retailer;Retailer ID;Date;Month;Region;State;Beverage Brand;Category;Price per Unit;Units Sold;Week Number;days of week;Sugar/No sugar;POPULATION DENSITY;WEATHER°C
Sodapop;1185732;10/06/2022;1;Midwest;Wisconsin;Powerade;Sports Drink;$0.40 ;1.75;24;Thursday;Sugar;107;18.98
Sodapop;1185732;10/06/2022;1;Midwest;Wisconsin;Dasani Water;Water;$0.60 ;3.25;24;Friday;No Sugar;107;12.58
Sodapop;1185732;09/07/2022;1;Midwest;Wisconsin;Coca-Cola;Soda;$0.55 ;5.5;28;Saturday;Sugar;107;32.72
Sodapop;1185732;09/07/2022;1;Midwest;Wisconsin;Diet Coke;Soda;$0.50 ;3;28;Sunday;No Sugar;107;20.93
Sodapop;1185732;09/07/2022;1;Midwest;Wisconsin;Sprite;Soda;$0.45 ;2.25;28;Monday;Sugar;107;34.85
Sodapop;1185732;09/07/2022;1;Midwest;Wisconsin;Fanta;Soda;$0.45 ;1.75;28;Tuesday;Sugar;107;36.12
Sodapop;1185732;09/07/2022;1;Midwest;Wisconsin;Powerade;Sports Drink;$0.55 ;2;28;Wednesday;Sugar;107;10.09
Sodapop;1185732;09/07/2022;1;Midwest;Wisconsin;Dasani Water;Water;$0.60 ;3.75;28;Thursday;No Sugar;107;5.89
Sodapop;1185732;10/08/2022;1;Midwest;Wisconsin;Coca-Cola;Soda;$0.50 ;5.25;33;Friday;Sugar;107;36.01
Sodapop;1185732;10/08/2022;1;Midwest;Wisconsin;Diet Coke;Soda;$0.45 ;3;33;Saturday;No Sugar;107;17.54
Sodapop;1185732;10/08/2022;1;Midwest;Wisconsin;Sprite;Soda;$0.40 ;2.25;33;Sunday;Sugar;107;8.31
Sodapop;1185732;10/08/2022;1;Midwest;Wisconsin;Fanta;Soda;$0.40 ;2;33;Monday;Sugar;107;25.84
Sodapop;1185732;10/08/2022;1;Midwest;Wisconsin;Powerade;Sports Drink;$0.50 ;1.75;33;Tuesday;Sugar;107;34.29
Sodapop;1185732;10/08/2022;1;Midwest;Wisconsin;Dasani Water;Water;$0.55 ;3.5;33;Wednesday;No Sugar;107;32.61
Sodapop;1185732;11/09/2022;1;Midwest;Wisconsin;Coca-Cola;Soda;$0.35 ;4.75;38;Thursday;Sugar;107;27.05
Sodapop;1185732;11/09/2022;1;Midwest;Wisconsin;Diet Coke;Soda;$0.30 ;2.75;38;Friday;No Sugar;107;9.85
Sodapop;1185732;11/09/2022;1;Midwest;Wisconsin;Sprite;Soda;$0.25 ;1.75;38;Saturday;Sugar;107;27.65
Sodapop;1185732;11/09/2022;1;Midwest;Wisconsin;Fanta;Soda;$0.25 ;1.5;38;Sunday;Sugar;107;22.98
Sodapop;1185732;11/09/2022;1;Midwest;Wisconsin;Powerade;Sports Drink;$0.35 ;1.5;38;Monday;Sugar;107;26.15
Sodapop;1185732;11/09/2022;1;Midwest;Wisconsin;Dasani Water;Water;$0.40 ;2.25;38;Tuesday;No Sugar;107;17.54
Sodapop;1185732;10/10/2022;1;Midwest;Wisconsin;Coca-Cola;Soda;$0.45 ;4;42;Wednesday;Sugar;107;20.99
Sodapop;1185732;10/10/2022;1;Midwest;Wisconsin;Diet Coke;Soda;$0.35 ;2.5;42;Thursday;No Sugar;107;33.25
Sodapop;1185732;10/10/2022;1;Midwest;Wisconsin;Sprite;Soda;$0.35 ;1.5;42;Friday;Sugar;107;10.69
Sodapop;1185732;10/10/2022;1;Midwest;Wisconsin;Fanta;Soda;$0.35 ;1.5;42;Saturday;Sugar;107;23.31
Sodapop;1185732;10/10/2022;1;Midwest;Wisconsin;Powerade;Sports Drink;$0.45 ;1.5;42;Sunday;Sugar;107;26.3
Sodapop;1185732;10/10/2022;1;Midwest;Wisconsin;Dasani Water;Water;$0.50 ;2.75;42;Monday;No Sugar;107;21.9
Sodapop;1185732;10/11/2022;1;Midwest;Wisconsin;Coca-Cola;Soda;$0.45 ;4.25;46;Tuesday;Sugar;107;21.2
Sodapop;1185732;10/11/2022;1;Midwest;Wisconsin;Diet Coke;Soda;$0.35 ;3.25;46;Wednesday;No Sugar;107;21.65
Sodapop;1185732;10/11/2022;1;Midwest;Wisconsin;Sprite;Soda;$0.35 ;2.7;46;Thursday;Sugar;107;21.44
Sodapop;1185732;10/11/2022;1;Midwest;Wisconsin;Fanta;Soda;$0.35 ;2.75;46;Friday;Sugar;107;39.45
Sodapop;1185732;10/11/2022;1;Midwest;Wisconsin;Powerade;Sports Drink;$0.60 ;2.5;46;Saturday;Sugar;107;16.34
Sodapop;1185732;10/11/2022;1;Midwest;Wisconsin;Dasani Water;Water;$0.65 ;3.5;46;Sunday;No Sugar;107;33.54
Sodapop;1185732;09/12/2022;1;Midwest;Wisconsin;Coca-Cola;Soda;$0.60 ;6;50;Monday;Sugar;107;22.44
Sodapop;1185732;09/12/2022;1;Midwest;Wisconsin;Diet Coke;Soda;$0.50 ;4;50;Tuesday;No Sugar;107;20.91
Sodapop;1185732;09/12/2022;1;Midwest;Wisconsin;Sprite;Soda;$0.50 ;3.5;50;Wednesday;Sugar;107;22.78
Sodapop;1185732;09/12/2022;1;Midwest;Wisconsin;Fanta;Soda;$0.50 ;3;50;Thursday;Sugar;107;33.77
Sodapop;1185732;09/12/2022;1;Midwest;Wisconsin;Powerade;Sports Drink;$0.60 ;3;50;Friday;Sugar;107;24.52
Sodapop;1185732;09/12/2022;1;Midwest;Wisconsin;Dasani Water;Water;$0.65 ;4;50;Saturday;No Sugar;107;30.79
Sodapop;1185732;17/01/2022;1;Midwest;Indiana;Coca-Cola;Soda;$0.35 ;5;4;Sunday;Sugar;189.2;16.66
Sodapop;1185732;17/01/2022;1;Midwest;Indiana;Diet Coke;Soda;$0.35 ;3;4;Monday;No Sugar;189.2;35.26
Sodapop;1185732;17/01/2022;1;Midwest;Indiana;Sprite;Soda;$0.25 ;3;4;Tuesday;Sugar;189.2;36.91
Sodapop;1185732;17/01/2022;1;Midwest;Indiana;Fanta;Soda;$0.30 ;1.5;4;Wednesday;Sugar;189.2;13.8
Sodapop;1185732;17/01/2022;1;Midwest;Indiana;Powerade;Sports Drink;$0.45 ;2;4;Thursday;Sugar;189.2;23.92
Sodapop;1185732;17/01/2022;1;Midwest;Indiana;Dasani Water;Water;$0.35 ;3;4;Friday;No Sugar;189.2;33.18
Sodapop;1185732;17/02/2022;1;Midwest;Indiana;Coca-Cola;Soda;$0.35 ;5.5;8;Saturday;Sugar;189.2;8.17
Sodapop;1185732;17/02/2022;1;Midwest;Indiana;Diet Coke;Soda;$0.40 ;2;8;Sunday;No Sugar;189.2;31.85
Sodapop;1185732;17/02/2022;1;Midwest;Indiana;Sprite;Soda;$0.30 ;3;8;Monday;Sugar;189.2;36.5
Sodapop;1185732;17/02/2022;1;Midwest;Indiana;Fanta;Soda;$0.35 ;1.75;8;Tuesday;Sugar;189.2;9.47
Sodapop;1185732;17/02/2022;1;Midwest;Indiana;Powerade;Sports Drink;$0.50 ;2.5;8;Wednesday;Sugar;189.2;32.28
Sodapop;1185732;17/02/2022;1;Midwest;Indiana;Dasani Water;Water;$0.25 ;3.5;8;Thursday;No Sugar;189.2;5.2
Sodapop;1185732;16/03/2022;1;Midwest;Indiana;Coca-Cola;Soda;$0.30 ;5.7;12;Friday;Sugar;189.2;39.06
Sodapop;1185732;16/03/2022;1;Midwest;Indiana;Diet Coke;Soda;$0.30 ;2.75;12;Saturday;No Sugar;189.2;28.14
Sodapop;1185732;16/03/2022;1;Midwest;Indiana;Sprite;Soda;$0.20 ;3.25;12;Sunday;Sugar;189.2;8.49
Sodapop;1185732;16/03/2022;1;Midwest;Indiana;Fanta;Soda;$0.25 ;1.75;12;Monday;Sugar;189.2;27.67
Sodapop;1185732;16/03/2022;1;Midwest;Indiana;Powerade;Sports Drink;$0.40 ;2.25;12;Tuesday;Sugar;189.2;35.83
Sodapop;1185732;16/03/2022;1;Midwest;Indiana;Dasani Water;Water;$0.30 ;3.25;12;Wednesday;No Sugar;189.2;23.31
Sodapop;1185732;17/04/2022;1;Midwest;Indiana;Coca-Cola;Soda;$0.30 ;5.5;17;Thursday;Sugar;189.2;6.42
Sodapop;1185732;17/04/2022;1;Midwest;Indiana;Diet Coke;Soda;$0.30 ;2.5;17;Friday;No Sugar;189.2;31.45
Sodapop;1185732;17/04/2022;1;Midwest;Indiana;Sprite;Soda;$0.20 ;2.5;17;Saturday;Sugar;189.2;17.05
Sodapop;1185732;17/04/2022;1;Midwest;Indiana;Fanta;Soda;$0.25 ;1.75;17;Sunday;Sugar;189.2;31.09
Sodapop;1185732;17/04/2022;1;Midwest;Indiana;Powerade;Sports Drink;$0.65 ;2;17;Monday;Sugar;189.2;26.34
Sodapop;1185732;17/04/2022;1;Midwest;Indiana;Dasani Water;Water;$0.50 ;3.25;17;Tuesday;No Sugar;189.2;21.57
Sodapop;1185732;18/05/2022;1;Midwest;Indiana;Coca-Cola;Soda;$0.60 ;5.95;21;Wednesday;Sugar;189.2;6.45
Sodapop;1185732;18/05/2022;1;Midwest;Indiana;Diet Coke;Soda;$0.40 ;3;21;Thursday;No Sugar;189.2;13.84
Sodapop;1185732;18/05/2022;1;Midwest;Indiana;Sprite;Soda;$0.35 ;2.75;21;Friday;Sugar;189.2;31.04
Sodapop;1185732;18/05/2022;1;Midwest;Indiana;Fanta;Soda;$0.35 ;2;21;Saturday;Sugar;189.2;14.99
Sodapop;1185732;18/05/2022;1;Midwest;Indiana;Powerade;Sports Drink;$0.45 ;2.25;21;Sunday;Sugar;189.2;13.75
Sodapop;1185732;18/05/2022;1;Midwest;Indiana;Dasani Water;Water;$0.55 ;3.5;21;Monday;No Sugar;189.2;20.79
Sodapop;1185732;17/06/2022;1;Midwest;Indiana;Coca-Cola;Soda;$0.45 ;6;25;Tuesday;Sugar;189.2;6.29
Sodapop;1185732;17/06/2022;1;Midwest;Indiana;Diet Coke;Soda;$0.40 ;4.25;25;Wednesday;No Sugar;189.2;13.75
Sodapop;1185732;17/06/2022;1;Midwest;Indiana;Sprite;Soda;$0.35 ;3;25;Thursday;Sugar;189.2;38.62
Sodapop;1185732;17/06/2022;1;Midwest;Indiana;Fanta;Soda;$0.35 ;2.75;25;Friday;Sugar;189.2;21.42
Sodapop;1185732;17/06/2022;1;Midwest;Indiana;Powerade;Sports Drink;$0.45 ;2.75;25;Saturday;Sugar;189.2;27.34
Sodapop;1185732;17/06/2022;1;Midwest;Indiana;Dasani Water;Water;$0.65 ;4.25;25;Sunday;No Sugar;189.2;34.01
Sodapop;1185732;16/07/2022;1;Midwest;Indiana;Coca-Cola;Soda;$0.60 ;6.5;29;Monday;Sugar;189.2;21.81
Sodapop;1185732;16/07/2022;1;Midwest;Indiana;Diet Coke;Soda;$0.55 ;4;29;Tuesday;No Sugar;189.2;34.09
Sodapop;1185732;16/07/2022;1;Midwest;Indiana;Sprite;Soda;$0.50 ;3.25;29;Wednesday;Sugar;189.2;30.55
Sodapop;1185732;16/07/2022;1;Midwest;Indiana;Fanta;Soda;$0.50 ;2.75;29;Thursday;Sugar;189.2;6.73
Sodapop;1185732;16/07/2022;1;Midwest;Indiana;Powerade;Sports Drink;$0.60 ;3;29;Friday;Sugar;189.2;7.53
Sodapop;1185732;16/07/2022;1;Midwest;Indiana;Dasani Water;Water;$0.65 ;4.75;29;Saturday;No Sugar;189.2;34.7
Sodapop;1185732;17/08/2022;1;Midwest;Indiana;Coca-Cola;Soda;$0.50 ;5.25;34;Sunday;Sugar;189.2;6.39
Sodapop;1185732;17/08/2022;1;Midwest;Indiana;Diet Coke;Soda;$0.45 ;3;34;Monday;No Sugar;189.2;6.69
Sodapop;1185732;17/08/2022;1;Midwest;Indiana;Sprite;Soda;$0.40 ;3;34;Tuesday;Sugar;189.2;23.33
Sodapop;1185732;17/08/2022;1;Midwest;Indiana;Fanta;Soda;$0.40 ;2.75;34;Wednesday;Sugar;189.2;24.14
Sodapop;1185732;17/08/2022;1;Midwest;Indiana;Powerade;Sports Drink;$0.50 ;2.5;34;Thursday;Sugar;189.2;7.04
Sodapop;1185732;17/08/2022;1;Midwest;Indiana;Dasani Water;Water;$0.55 ;4.25;34;Friday;No Sugar;189.2;36.62
Sodapop;1185732;18/09/2022;1;Midwest;Indiana;Coca-Cola;Soda;$0.35 ;5.5;39;Saturday;Sugar;189.2;38.74
Sodapop;1185732;18/09/2022;1;Midwest;Indiana;Diet Coke;Soda;$0.30 ;3.5;39;Sunday;No Sugar;189.2;15.36
Sodapop;1185732;18/09/2022;1;Midwest;Indiana;Sprite;Soda;$0.25 ;2.5;39;Monday;Sugar;189.2;10.14
Sodapop;1185732;18/09/2022;1;Midwest;Indiana;Fanta;Soda;$0.25 ;2.25;39;Tuesday;Sugar;189.2;39.42
Sodapop;1185732;18/09/2022;1;Midwest;Indiana;Powerade;Sports Drink;$0.35 ;2.25;39;Wednesday;Sugar;189.2;24.22
Sodapop;1185732;18/09/2022;1;Midwest;Indiana;Dasani Water;Water;$0.40 ;3;39;Thursday;No Sugar;189.2;22.04
Sodapop;1185732;17/10/2022;1;Midwest;Indiana;Coca-Cola;Soda;$0.45 ;4.25;43;Friday;Sugar;189.2;37.77
Sodapop;1185732;17/10/2022;1;Midwest;Indiana;Diet Coke;Soda;$0.35 ;2.75;43;Saturday;No Sugar;189.2;15.84
Sodapop;1185732;17/10/2022;1;Midwest;Indiana;Sprite;Soda;$0.35 ;1.75;43;Sunday;Sugar;189.2;21.29
Sodapop;1185732;17/10/2022;1;Midwest;Indiana;Fanta;Soda;$0.35 ;1.75;43;Monday;Sugar;189.2;36.72
Sodapop;1185732;17/10/2022;1;Midwest;Indiana;Powerade;Sports Drink;$0.45 ;1.75;43;Tuesday;Sugar;189.2;13.2
Sodapop;1185732;17/10/2022;1;Midwest;Indiana;Dasani Water;Water;$0.50 ;3;43;Wednesday;No Sugar;189.2;12.16
Sodapop;1185732;17/11/2022;1;Midwest;Indiana;Coca-Cola;Soda;$0.45 ;4.5;47;Thursday;Sugar;189.2;20.85
Sodapop;1185732;17/11/2022;1;Midwest;Indiana;Diet Coke;Soda;$0.35 ;3.5;47;Friday;No Sugar;189.2;17.79
Sodapop;1185732;17/11/2022;1;Midwest;Indiana;Sprite;Soda;$0.35 ;2.95;47;Saturday;Sugar;189.2;34.44
Sodapop;1185732;17/11/2022;1;Midwest;Indiana;Fanta;Soda;$0.40 ;3.25;47;Sunday;Sugar;189.2;39.07
Sodapop;1185732;17/11/2022;1;Midwest;Indiana;Powerade;Sports Drink;$0.65 ;3;47;Monday;Sugar;189.2;32.1
Sodapop;1185732;17/11/2022;1;Midwest;Indiana;Dasani Water;Water;$0.70 ;4;47;Tuesday;No Sugar;189.2;35.95
Sodapop;1185732;16/12/2022;1;Midwest;Indiana;Coca-Cola;Soda;$0.65 ;6.5;51;Wednesday;Sugar;189.2;13.57
Sodapop;1185732;16/12/2022;1;Midwest;Indiana;Diet Coke;Soda;$0.55 ;4.5;51;Thursday;No Sugar;189.2;31.17
Sodapop;1185732;16/12/2022;1;Midwest;Indiana;Sprite;Soda;$0.55 ;4;51;Friday;Sugar;189.2;26.12
Sodapop;1185732;16/12/2022;1;Midwest;Indiana;Fanta;Soda;$0.55 ;3.5;51;Saturday;Sugar;189.2;12.3
Sodapop;1185732;16/12/2022;1;Midwest;Indiana;Powerade;Sports Drink;$0.65 ;3.5;51;Sunday;Sugar;189.2;14.9
Sodapop;1185732;16/12/2022;1;Midwest;Indiana;Dasani Water;Water;$0.70 ;4.5;51;Monday;No Sugar;189.2;8.34
Sodapop;1185732;24/01/2022;1;Northeast;West Virginia;Coca-Cola;Soda;$0.35 ;4.25;5;Tuesday;Sugar;218;30.77
Sodapop;1185732;24/01/2022;1;Northeast;West Virginia;Diet Coke;Soda;$0.35 ;2.25;5;Wednesday;No Sugar;218;18.95
Sodapop;1185732;24/01/2022;1;Northeast;West Virginia;Sprite;Soda;$0.25 ;2.25;5;Thursday;Sugar;218;39.69
Sodapop;1185732;24/01/2022;1;Northeast;West Virginia;Fanta;Soda;$0.30 ;750;5;Friday;Sugar;218;35.86
Sodapop;1185732;24/01/2022;1;Northeast;West Virginia;Powerade;Sports Drink;$0.45 ;1.25;5;Saturday;Sugar;218;13.85
Sodapop;1185732;24/01/2022;1;Northeast;West Virginia;Dasani Water;Water;$0.35 ;2.25;5;Sunday;No Sugar;218;11.49
Sodapop;1185732;22/02/2022;1;Northeast;West Virginia;Coca-Cola;Soda;$0.35 ;4.75;9;Monday;Sugar;218;36.88
Sodapop;1185732;22/02/2022;1;Northeast;West Virginia;Diet Coke;Soda;$0.35 ;1.25;9;Tuesday;No Sugar;218;8.09
Sodapop;1185732;22/02/2022;1;Northeast;West Virginia;Sprite;Soda;$0.25 ;1.75;9;Wednesday;Sugar;218;13.17
Sodapop;1185732;22/02/2022;1;Northeast;West Virginia;Fanta;Soda;$0.30 ;500;9;Thursday;Sugar;218;32.1
Sodapop;1185732;22/02/2022;1;Northeast;West Virginia;Powerade;Sports Drink;$0.45 ;1.25;9;Friday;Sugar;218;31.55
Sodapop;1185732;22/02/2022;1;Northeast;West Virginia;Dasani Water;Water;$0.35 ;2.25;9;Saturday;No Sugar;218;16.03
Sodapop;1185732;20/03/2022;1;Northeast;West Virginia;Coca-Cola;Soda;$0.35 ;4.45;13;Sunday;Sugar;218;35.3
Sodapop;1185732;20/03/2022;1;Northeast;West Virginia;Diet Coke;Soda;$0.35 ;1.5;13;Monday;No Sugar;218;30.48
Sodapop;1185732;20/03/2022;1;Northeast;West Virginia;Sprite;Soda;$0.25 ;1.75;13;Tuesday;Sugar;218;28.2
Sodapop;1185732;20/03/2022;1;Northeast;West Virginia;Fanta;Soda;$0.30 ;250;13;Wednesday;Sugar;218;5.35
Sodapop;1185732;20/03/2022;1;Northeast;West Virginia;Powerade;Sports Drink;$0.45 ;750;13;Thursday;Sugar;218;8.98
Sodapop;1185732;20/03/2022;1;Northeast;West Virginia;Dasani Water;Water;$0.35 ;1.75;13;Friday;No Sugar;218;16.16
Sodapop;1185732;21/04/2022;1;Northeast;West Virginia;Coca-Cola;Soda;$0.35 ;4.25;17;Saturday;Sugar;218;8.76
Sodapop;1185732;21/04/2022;1;Northeast;West Virginia;Diet Coke;Soda;$0.35 ;1.25;17;Sunday;No Sugar;218;7.6
Sodapop;1185732;21/04/2022;1;Northeast;West Virginia;Sprite;Soda;$0.25 ;1.25;17;Monday;Sugar;218;32.11
Sodapop;1185732;21/04/2022;1;Northeast;West Virginia;Fanta;Soda;$0.30 ;500;17;Tuesday;Sugar;218;11.12
Sodapop;1185732;21/04/2022;1;Northeast;West Virginia;Powerade;Sports Drink;$0.45 ;500;17;Wednesday;Sugar;218;13.77
Sodapop;1185732;21/04/2022;1;Northeast;West Virginia;Dasani Water;Water;$0.35 ;2;17;Thursday;No Sugar;218;24.16
Sodapop;1185732;20/05/2022;1;Northeast;West Virginia;Coca-Cola;Soda;$0.50 ;4.7;21;Friday;Sugar;218;34.99
Sodapop;1185732;20/05/2022;1;Northeast;West Virginia;Diet Coke;Soda;$0.45 ;1.75;21;Saturday;No Sugar;218;8.59
Sodapop;1185732;20/05/2022;1;Northeast;West Virginia;Sprite;Soda;$0.40 ;1.5;21;Sunday;Sugar;218;8.96
Sodapop;1185732;20/05/2022;1;Northeast;West Virginia;Fanta;Soda;$0.40 ;1;21;Monday;Sugar;218;11.25
Sodapop;1185732;20/05/2022;1;Northeast;West Virginia;Powerade;Sports Drink;$0.50 ;1.25;21;Tuesday;Sugar;218;10.01
Sodapop;1185732;20/05/2022;1;Northeast;West Virginia;Dasani Water;Water;$0.55 ;2.5;21;Wednesday;No Sugar;218;37.29
Sodapop;1185732;22/06/2022;1;Northeast;West Virginia;Coca-Cola;Soda;$0.50 ;5;26;Thursday;Sugar;218;28.44
Sodapop;1185732;22/06/2022;1;Northeast;West Virginia;Diet Coke;Soda;$0.45 ;2.5;26;Friday;No Sugar;218;28.82
Sodapop;1185732;22/06/2022;1;Northeast;West Virginia;Sprite;Soda;$0.40 ;1.75;26;Saturday;Sugar;218;7.63
Sodapop;1185732;22/06/2022;1;Northeast;West Virginia;Fanta;Soda;$0.40 ;1.5;26;Sunday;Sugar;218;21.61
Sodapop;1185732;22/06/2022;1;Northeast;West Virginia;Powerade;Sports Drink;$0.50 ;1.5;26;Monday;Sugar;218;28.95
Sodapop;1185732;22/06/2022;1;Northeast;West Virginia;Dasani Water;Water;$0.55 ;3;26;Tuesday;No Sugar;218;22.17
Sodapop;1185732;20/07/2022;1;Northeast;West Virginia;Coca-Cola;Soda;$0.50 ;5.25;30;Wednesday;Sugar;218;27.74
Sodapop;1185732;20/07/2022;1;Northeast;West Virginia;Diet Coke;Soda;$0.45 ;2.75;30;Thursday;No Sugar;218;28.53
Sodapop;1185732;20/07/2022;1;Northeast;West Virginia;Sprite;Soda;$0.40 ;2;30;Friday;Sugar;218;30.49
Sodapop;1185732;20/07/2022;1;Northeast;West Virginia;Fanta;Soda;$0.40 ;1.5;30;Saturday;Sugar;218;35.36
Sodapop;1185732;20/07/2022;1;Northeast;West Virginia;Powerade;Sports Drink;$0.50 ;1.75;30;Sunday;Sugar;218;39.31
Sodapop;1185732;20/07/2022;1;Northeast;West Virginia;Dasani Water;Water;$0.55 ;3.5;30;Monday;No Sugar;218;21.44
Sodapop;1185732;21/08/2022;1;Northeast;West Virginia;Coca-Cola;Soda;$0.50 ;5;35;Tuesday;Sugar;218;37.06
Sodapop;1185732;21/08/2022;1;Northeast;West Virginia;Diet Coke;Soda;$0.45 ;2.75;35;Wednesday;No Sugar;218;24.3
Sodapop;1185732;21/08/2022;1;Northeast;West Virginia;Sprite;Soda;$0.40 ;2;35;Thursday;Sugar;218;23.12
Sodapop;1185732;21/08/2022;1;Northeast;West Virginia;Fanta;Soda;$0.40 ;1.5;35;Friday;Sugar;218;34.64
Sodapop;1185732;21/08/2022;1;Northeast;West Virginia;Powerade;Sports Drink;$0.50 ;1.25;35;Saturday;Sugar;218;17.32
Sodapop;1185732;21/08/2022;1;Northeast;West Virginia;Dasani Water;Water;$0.55 ;3;35;Sunday;No Sugar;218;22.19
Sodapop;1185732;20/09/2022;1;Northeast;West Virginia;Coca-Cola;Soda;$0.50 ;4.25;39;Monday;Sugar;218;20.53
Sodapop;1185732;20/09/2022;1;Northeast;West Virginia;Diet Coke;Soda;$0.45 ;2.25;39;Tuesday;No Sugar;218;31.54
Sodapop;1185732;20/09/2022;1;Northeast;West Virginia;Sprite;Soda;$0.40 ;1.25;39;Wednesday;Sugar;218;27.79
Sodapop;1185732;20/09/2022;1;Northeast;West Virginia;Fanta;Soda;$0.40 ;1;39;Thursday;Sugar;218;20.45
Sodapop;1185732;20/09/2022;1;Northeast;West Virginia;Powerade;Sports Drink;$0.50 ;1;39;Friday;Sugar;218;22.78
Sodapop;1185732;20/09/2022;1;Northeast;West Virginia;Dasani Water;Water;$0.55 ;2;39;Saturday;No Sugar;218;36.7
Sodapop;1185732;22/10/2022;1;Northeast;West Virginia;Coca-Cola;Soda;$0.55 ;3.75;43;Sunday;Sugar;218;11.53
Sodapop;1185732;22/10/2022;1;Northeast;West Virginia;Diet Coke;Soda;$0.50 ;2;43;Monday;No Sugar;218;5.2
Sodapop;1185732;22/10/2022;1;Northeast;West Virginia;Sprite;Soda;$0.50 ;1;43;Tuesday;Sugar;218;39.83
Sodapop;1185732;22/10/2022;1;Northeast;West Virginia;Fanta;Soda;$0.50 ;750;43;Wednesday;Sugar;218;22.49
Sodapop;1185732;22/10/2022;1;Northeast;West Virginia;Powerade;Sports Drink;$0.60 ;750;43;Thursday;Sugar;218;10.15
Sodapop;1185732;22/10/2022;1;Northeast;West Virginia;Dasani Water;Water;$0.65 ;2;43;Friday;No Sugar;218;34.96
Sodapop;1185732;21/11/2022;1;Northeast;West Virginia;Coca-Cola;Soda;$0.60 ;3.5;48;Saturday;Sugar;218;36.29
Sodapop;1185732;21/11/2022;1;Northeast;West Virginia;Diet Coke;Soda;$0.50 ;1.75;48;Sunday;No Sugar;218;25.88
Sodapop;1185732;21/11/2022;1;Northeast;West Virginia;Sprite;Soda;$0.50 ;1.7;48;Monday;Sugar;218;26.83
Sodapop;1185732;21/11/2022;1;Northeast;West Virginia;Fanta;Soda;$0.50 ;1.5;48;Tuesday;Sugar;218;36.12
Sodapop;1185732;21/11/2022;1;Northeast;West Virginia;Powerade;Sports Drink;$0.60 ;1.25;48;Wednesday;Sugar;218;32.51
Sodapop;1185732;21/11/2022;1;Northeast;West Virginia;Dasani Water;Water;$0.65 ;2.25;48;Thursday;No Sugar;218;32.27
Sodapop;1185732;20/12/2022;1;Northeast;West Virginia;Coca-Cola;Soda;$0.60 ;4.5;52;Friday;Sugar;218;7.37
Sodapop;1185732;20/12/2022;1;Northeast;West Virginia;Diet Coke;Soda;$0.50 ;2.5;52;Saturday;No Sugar;218;27.23
Sodapop;1185732;20/12/2022;1;Northeast;West Virginia;Sprite;Soda;$0.50 ;2.25;52;Sunday;Sugar;218;36.95
Sodapop;1185732;20/12/2022;1;Northeast;West Virginia;Fanta;Soda;$0.50 ;1.75;52;Monday;Sugar;218;27.49
Sodapop;1185732;20/12/2022;1;Northeast;West Virginia;Powerade;Sports Drink;$0.60 ;1.75;52;Tuesday;Sugar;218;14.75
Sodapop;1185732;20/12/2022;1;Northeast;West Virginia;Dasani Water;Water;$0.65 ;2.75;52;Wednesday;No Sugar;218;39.16
Sodapop;1185732;17/01/2022;1;Northeast;Maryland;Coca-Cola;Soda;$0.40 ;5.25;4;Thursday;Sugar;632;27.78
Sodapop;1185732;17/01/2022;1;Northeast;Maryland;Diet Coke;Soda;$0.40 ;3.25;4;Friday;No Sugar;632;7.03
Sodapop;1185732;17/01/2022;1;Northeast;Maryland;Sprite;Soda;$0.30 ;3.25;4;Saturday;Sugar;632;39.1
Sodapop;1185732;17/01/2022;1;Northeast;Maryland;Fanta;Soda;$0.35 ;1.75;4;Sunday;Sugar;632;25.58
Sodapop;1185732;17/01/2022;1;Northeast;Maryland;Powerade;Sports Drink;$0.50 ;2.25;4;Monday;Sugar;632;39.03
Sodapop;1185732;17/01/2022;1;Northeast;Maryland;Dasani Water;Water;$0.40 ;3.25;4;Tuesday;No Sugar;632;21.16
Sodapop;1185732;15/02/2022;1;Northeast;Maryland;Coca-Cola;Soda;$0.40 ;5.75;8;Wednesday;Sugar;632;20.65
Sodapop;1185732;15/02/2022;1;Northeast;Maryland;Diet Coke;Soda;$0.40 ;2.25;8;Thursday;No Sugar;632;18.33
Sodapop;1185732;15/02/2022;1;Northeast;Maryland;Sprite;Soda;$0.30 ;2.75;8;Friday;Sugar;632;16.84
Sodapop;1185732;15/02/2022;1;Northeast;Maryland;Fanta;Soda;$0.35 ;1.5;8;Saturday;Sugar;632;14.08
Sodapop;1185732;15/02/2022;1;Northeast;Maryland;Powerade;Sports Drink;$0.50 ;2.25;8;Sunday;Sugar;632;8.34
Sodapop;1185732;15/02/2022;1;Northeast;Maryland;Dasani Water;Water;$0.40 ;3.25;8;Monday;No Sugar;632;10.62
Sodapop;1185732;13/03/2022;1;Northeast;Maryland;Coca-Cola;Soda;$0.40 ;5.45;12;Tuesday;Sugar;632;21.44
Sodapop;1185732;13/03/2022;1;Northeast;Maryland;Diet Coke;Soda;$0.40 ;2.5;12;Wednesday;No Sugar;632;13.0
Sodapop;1185732;13/03/2022;1;Northeast;Maryland;Sprite;Soda;$0.30 ;2.75;12;Thursday;Sugar;632;21.02
Sodapop;1185732;13/03/2022;1;Northeast;Maryland;Fanta;Soda;$0.35 ;1.25;12;Friday;Sugar;632;24.19
Sodapop;1185732;13/03/2022;1;Northeast;Maryland;Powerade;Sports Drink;$0.50 ;1.75;12;Saturday;Sugar;632;37.34
